TRUE,GRU,LSTM,DTR,GBR,SVR,ANN
4.60E+01,5.91E+01,58.87636948,21,28.80710948,24.75184946,62.64557648
5.10E+01,5.63E+01,51.95330429,35,39.61842919,35.53102351,55.04141998
5.70E+01,6.35E+01,58.14186096,52,60.65143246,54.56766441,63.57484436
3.70E+01,5.14E+01,47.90111542,57,60.10820976,60.20842889,47.57228851
3.50E+01,5.47E+01,50.70752716,66,64.37215988,65.23430956,45.77314758
4.10E+01,5.13E+01,46.14005661,46,48.65360586,44.90598111,54.7285614
4.60E+01,5.37E+01,49.5473175,43,50.43948193,42.31579049,56.75806046
5.60E+01,6.13E+01,60.00954056,46,57.84136105,48.80032706,55.64874268
6.90E+01,6.82E+01,63.04299545,52,60.65143246,53.86592732,66.06983948
7.90E+01,7.68E+01,69.98954773,74,59.31564833,56.0819583,76.77578735
7.60E+01,6.93E+01,71.67857361,67,64.46293074,67.17474628,56.96141052
6.50E+01,6.33E+01,63.42820358,80,90.15350163,86.45173238,57.61657715
6.90E+01,6.41E+01,64.65859985,80,82.58367236,75.00467846,67.16964722
7.40E+01,6.82E+01,68.68521118,67,70.76350612,63.84479908,68.72651672
7.90E+01,7.46E+01,75.91398621,67,61.48676956,66.44068614,72.62277985
7.80E+01,7.18E+01,74.84912109,59,67.91075694,68.97663676,77.85551453
8.70E+01,7.63E+01,81.45406342,59,70.37916246,70.76221538,78.59762573
8.20E+01,7.93E+01,82.03803253,59,71.07111686,67.65524473,74.99978638
7.40E+01,7.87E+01,79.70313263,66,75.53719555,73.23016893,89.18057251
7.70E+01,8.40E+01,88.83113098,66,74.2545953,68.16991007,92.01842499
8.40E+01,9.23E+01,100.029335,80,82.54210987,81.78340204,99.52344513
8.70E+01,8.94E+01,95.74612427,80,85.92626197,84.19598816,95.496315
9.10E+01,9.78E+01,99.98677826,81.5,91.16729364,92.29108234,103.0247116
7.70E+01,8.67E+01,83.99720764,81.5,91.29695631,93.97062028,83.45397949
7.40E+01,8.71E+01,87.05172729,96,95.26691047,96.9103101,88.0093689
8.40E+01,1.07E+02,110.8019943,76,83.03415394,82.52972771,110.0505295
8.90E+01,1.12E+02,117.0741653,80,82.54210987,81.93654557,124.7726364
9.40E+01,1.16E+02,122.7485428,81.5,92.52456293,93.00602042,116.9918518
9.20E+01,1.02E+02,98.26702118,81.5,96.57296742,97.20091708,106.9918823
9.70E+01,1.05E+02,96.67369843,99,104.9023737,102.5876409,103.3244934
9.20E+01,8.55E+01,85.77188873,96,104.046508,100.0212525,82.84609222
9.80E+01,8.91E+01,90.11073303,103,105.6705419,104.0347956,76.9535675
1.16E+02,1.08E+02,114.2288895,91,90.74589113,89.18149031,108.3558273
1.13E+02,1.03E+02,120.409874,91,89.724826,93.73563874,99.91002655
1.01E+02,9.37E+01,100.2174454,114,126.9199559,123.0637342,84.87306976
8.70E+01,7.61E+01,79.01365662,114,112.84035,108.8837307,83.16641998
5.40E+01,4.79E+01,46.88574982,91,92.9230819,96.94110089,56.34474945
5.00E+01,4.74E+01,46.32837677,66,76.21050907,81.18993697,49.1360321
4.20E+01,4.12E+01,38.12514114,48,49.86704814,50.80175341,46.44725037
3.80E+01,3.64E+01,35.97306824,43,45.25544453,46.20745289,41.57378769
3.80E+01,3.41E+01,32.26032257,41,39.51813089,36.77086319,34.38899231
3.90E+01,3.56E+01,35.08502197,32,35.16773505,31.80500738,32.29029846
3.30E+01,4.21E+01,39.46826935,32,34.93160619,30.70941045,39.25384903
3.40E+01,4.67E+01,42.40599442,32,36.81580013,31.10870281,35.15969849
4.00E+01,5.09E+01,50.29086685,40,44.72403519,38.29080662,51.16675568
4.80E+01,6.31E+01,60.76825714,38,38.44497887,31.23589121,61.10629654
4.50E+01,6.12E+01,57.68484497,41,49.85220747,48.26481153,61.78235626
3.90E+01,5.41E+01,51.47124863,52,55.18087287,55.02385528,43.63263321
4.40E+01,6.63E+01,63.30862045,47,54.77684363,52.17551698,66.46536255
5.70E+01,8.46E+01,82.4733429,46,49.60788732,46.4530776,88.45002747
7.70E+01,9.70E+01,100.2099991,47,53.11264422,50.22432924,91.17504883
7.60E+01,8.84E+01,89.57014465,66,67.35228131,65.86368326,93.92287445
9.80E+01,1.09E+02,109.8345108,80,90.15350163,85.58843185,120.2005768
1.01E+02,1.07E+02,107.673111,80,86.99314171,84.32067038,94.6962738
1.04E+02,1.05E+02,98.48065948,103,108.7141469,106.3783111,95.76681519
1.06E+02,1.06E+02,97.62050629,99,111.1463274,110.3338793,100.1940613
1.08E+02,9.68E+01,103.3646545,102.5,111.7275286,111.828445,94.71845245
9.80E+01,7.84E+01,80.24833679,112,116.573412,113.9069434,67.31544495
7.90E+01,6.34E+01,65.79602051,102.5,104.2215866,104.2530213,69.9613266
4.40E+01,3.65E+01,36.05156708,91,89.724826,92.51766779,44.37818909
3.30E+01,3.55E+01,32.77462769,67.5,71.17039858,74.24549056,36.11832428
4.50E+01,4.73E+01,46.54811478,43,40.7642926,42.5280473,43.8443222
5.30E+01,5.09E+01,50.1480484,33,33.33794731,33.03501996,50.95000839
4.70E+01,4.60E+01,42.87718964,43,42.89419882,42.62756826,46.40232468
4.20E+01,3.91E+01,39.62194061,48,48.2746025,46.38645711,39.58241653
3.40E+01,4.06E+01,40.41011047,43,42.62491455,39.86825639,45.27978516
3.80E+01,5.02E+01,48.51189041,41,38.60868851,34.98585237,44.70471191
4.10E+01,5.82E+01,56.97795486,43,45.02190172,40.49953596,47.0803566
5.60E+01,6.68E+01,67.25167084,41,47.22713645,43.25541658,66.80918884
5.90E+01,7.06E+01,68.56597137,46,52.00822331,49.8247754,70.45796204
6.80E+01,7.88E+01,75.83649445,60,62.89586835,62.84546422,73.07911682
7.90E+01,9.87E+01,96.57536316,66,66.09219071,64.98343304,102.3016815
7.90E+01,1.12E+02,111.437294,73,73.24155458,72.53887743,114.6779785
1.11E+02,1.31E+02,135.025116,80,83.73422537,84.72550163,136.0072174
1.47E+02,1.66E+02,162.515564,80,85.92626197,87.94643623,173.7051086
1.53E+02,1.72E+02,160.5797882,110,118.8850416,118.2739449,193.9021454
1.45E+02,1.60E+02,151.1889496,156,148.9255483,155.5866188,171.818573
1.43E+02,1.56E+02,150.8269501,156,158.1110544,163.1398977,149.1498413
1.44E+02,1.62E+02,159.8760681,156,157.011647,153.9401234,164.8667603
2.00E+02,2.19E+02,219.9509583,156,153.3720403,150.3981578,222.0470123
2.39E+02,2.44E+02,254.8549347,156,155.6526594,149.1078591,226.2847137
1.85E+02,1.68E+02,169.9751282,206,201.7973142,204.7914559,153.0210571
1.63E+02,1.61E+02,162.0806274,247,238.3353732,237.9304379,149.6295319
2.80E+01,-6.67E+00,18.38890076,184,183.5925272,191.4502998,8.023948669
1.20E+01,2.17E+01,26.14602661,165,163.8625472,168.1055107,25.99590302
9.00E+00,1.42E+01,15.44615936,26,27.99246435,29.42339487,11.65778351
9.00E+00,1.38E+01,15.25641632,12,15.05523169,15.30029813,14.94965363
1.10E+01,1.55E+01,14.04040527,11,11.86065224,13.19007775,16.36994934
1.50E+01,1.68E+01,13.93956757,11,11.86065224,12.78436767,16.25913239
1.30E+01,1.68E+01,13.14588928,12,12.87982802,13.79502298,13.98272705
1.40E+01,1.68E+01,13.73035431,16,15.2740677,16.51912833,16.47466278
1.70E+01,2.04E+01,17.8036499,14,13.83615323,15.82694866,20.83554077
1.80E+01,1.98E+01,17.37885284,14,13.83615323,17.20489186,19.53083801
1.60E+01,1.73E+01,15.26009369,17,16.67189026,18.69249505,16.91262817
1.10E+01,1.31E+01,12.00965118,17,16.67189026,19.60508474,13.31408691
7.00E+00,1.06E+01,10.64064789,16,15.2740677,18.78052584,11.37794495
9.00E+00,1.22E+01,11.86378479,12,12.87982802,16.02838716,12.70936584
1.30E+01,1.43E+01,13.56358337,9,10.71713631,13.51586036,14.81458282
1.60E+01,1.92E+01,17.81945038,11,11.86065224,14.42126515,17.9850235
8.00E+00,1.09E+01,8.940582275,14,13.83615323,16.71715096,11.72881317
1.90E+01,1.72E+01,16.65763855,16,15.88430916,19.90360005,16.32791138
8.00E+00,9.74E+00,11.86147308,11,11.65253568,13.10628287,11.89642334
9.00E+00,1.14E+01,13.60412598,19,18.41401167,20.15966589,12.52232361
5.00E+00,9.63E+00,10.88785553,11,11.88866454,11.98716525,10.89627838
2.00E+00,8.27E+00,10.4964447,11,12.0967811,12.65374532,7.570655823
2.00E+00,9.15E+00,10.12561035,9,10.58606159,9.682556466,7.539833069
3.00E+00,8.99E+00,11.80879974,4.5,7.707569801,7.521036763,9.402618408
3.00E+00,9.36E+00,11.16608429,4.5,7.707569801,7.578727069,9.121368408
6.00E+00,1.09E+01,13.36539459,4.5,8.006770726,8.346505629,10.90888977
4.00E+00,9.76E+00,11.89794922,4.5,8.006770726,8.642548144,9.494651794
4.00E+00,9.70E+00,13.36845398,9,10.93867968,11.19125323,8.724601746
5.00E+00,9.90E+00,14.32727814,10,8.006770726,10.19507847,8.529251099
6.00E+00,9.73E+00,15.2003479,10,8.006770726,10.81559568,7.531097412
6.00E+00,1.01E+01,16.26191711,9,10.93867968,12.06352751,8.284767151
5.00E+00,9.89E+00,16.30567169,9,10.63947876,13.27832344,7.887985229
4.00E+00,1.04E+01,16.8264389,9,10.63947876,13.18776772,8.781990051
6.00E+00,1.16E+01,17.38476563,9,10.58606159,12.30644058,11.29220581
5.00E+00,1.14E+01,17.90589142,10,7.654152639,11.25281032,12.3345871
3.00E+00,1.08E+01,17.34918213,9,10.58606159,12.48102902,12.38355255
5.00E+00,1.21E+01,17.77825928,9,10.58606159,11.55996162,17.53940582
7.00E+00,1.34E+01,17.32907104,4.5,7.654152639,10.00785394,17.96534729
9.00E+00,1.43E+01,18.59384918,9,10.93867968,10.8798787,20.13205719
1.10E+01,1.50E+01,18.62879181,9,11.00668234,12.5039364,21.27159882
1.20E+01,1.61E+01,19.28981781,11,12.44939919,13.84299947,23.63272095
1.50E+01,2.43E+01,23.05115509,12,13.46857497,15.46459399,32.66372681
1.70E+01,2.26E+01,23.08084106,12,13.94330014,16.3620303,28.70883179
1.20E+01,1.47E+01,14.88507843,16,25.87053207,20.70227243,21.28475189
1.10E+01,1.38E+01,15.1158371,17,17.75829457,21.46115398,21.43959045
1.20E+01,2.27E+01,22.16334534,12,13.94330014,16.45455454,31.00928497
1.20E+01,2.17E+01,14.95465088,12,13.46857497,15.12313237,19.63845062
1.10E+01,2.19E+01,16.23944855,12,26.76843167,19.97702304,6.502342224
1.30E+01,2.66E+01,26.79911041,12,26.76843167,19.88274672,26.0118103
1.50E+01,1.93E+01,18.64981842,12,20.22455255,16.81707704,22.21492767
2.10E+01,2.49E+01,25.61400604,15,27.2500317,21.14143791,24.32608032
2.10E+01,2.41E+01,19.41242981,21,29.59270529,23.41496413,22.12572479
4.00E+01,3.18E+01,29.26576996,24,37.99712315,27.61927576,42.64037323
4.00E+01,3.33E+01,32.84680939,24,37.92045895,26.22800544,38.18265152
2.00E+01,1.82E+01,19.42221832,41,54.94909225,51.29085093,15.12076569
1.60E+01,1.65E+01,16.77796173,41,50.309723,50.59767318,16.47122192
2.60E+01,2.67E+01,25.30701447,19,19.18970341,22.16805957,25.74154663
2.50E+01,3.10E+01,28.595047,16,15.2740677,18.4885593,25.64141083
2.50E+01,3.20E+01,29.43392181,23,23.04547713,23.99130095,25.60567474
3.50E+01,3.93E+01,36.47780228,23,23.04547713,23.27848378,36.95180893
3.50E+01,4.15E+01,37.34644699,23,23.04547713,23.37653676,37.03331757
3.10E+01,4.38E+01,39.97960281,32,32.72637146,29.53833919,43.64776611
3.00E+01,4.40E+01,40.68567276,32,32.72637146,29.19077641,43.64831161
3.30E+01,4.78E+01,45.92225647,40,43.86703576,42.18209392,49.81457901
4.50E+01,5.67E+01,54.73675919,40,41.24123957,40.31073095,60.97638702
5.30E+01,6.45E+01,62.68027496,40,45.9224278,42.5444747,68.87403107
4.40E+01,6.43E+01,62.89250565,47,55.47867931,53.42071723,62.66631699
4.30E+01,5.95E+01,55.22522354,57,61.83339476,59.91143875,57.04089737
5.20E+01,5.77E+01,55.01935577,45,48.00309351,45.06664875,54.56171417
5.20E+01,5.25E+01,48.24517441,43,41.23483328,43.18975022,47.65444183
5.20E+01,4.86E+01,45.52328491,43,44.9347491,49.9395547,44.95749283
5.40E+01,4.84E+01,49.28534698,43,44.9347491,49.50503652,49.50816345
5.20E+01,4.75E+01,48.49163818,43,44.9347491,49.08853811,46.43948364
4.90E+01,4.87E+01,48.80477142,48,49.54635271,50.49994608,45.29174423
4.90E+01,4.81E+01,46.9562645,43,44.9347491,48.12360359,46.09144592
4.00E+01,3.90E+01,36.62744141,43,43.46419196,45.59561309,40.67948532
4.10E+01,3.59E+01,35.40855789,43,43.46419196,44.11944103,40.23433304
2.40E+01,2.97E+01,28.5228653,32,37.40454708,34.87824459,40.50792313
3.00E+01,4.09E+01,40.24658585,41,49.25390733,42.12965244,43.44778061
2.10E+01,4.30E+01,39.01214981,34,35.65919602,31.18273562,36.30099106
2.20E+01,4.49E+01,41.24814224,40,41.47425012,37.24497987,28.6284256
2.00E+01,4.02E+01,37.99121857,26,31.23301457,27.84365883,29.41392517
2.10E+01,4.19E+01,42.09072876,26,32.10170565,28.59862471,23.86352539
2.10E+01,3.77E+01,38.40262222,26,30.37369535,26.63868831,44.49817276
2.50E+01,4.32E+01,38.42748642,24,28.07516338,23.35803285,48.6425972
3.20E+01,5.00E+01,44.50016785,26,32.14122348,32.16544624,52.64952087
3.50E+01,5.80E+01,52.12447739,34,36.30327114,36.26244789,59.04904556
5.00E+01,6.84E+01,67.14190674,40,43.91824371,42.40148374,75.51799011
7.40E+01,9.23E+01,95.20292664,43,46.83746102,43.76025425,102.4243088
6.40E+01,6.83E+01,65.89655304,57,65.5339737,61.15320982,67.17082214
9.00E+01,9.31E+01,90.28268433,80,87.54833498,84.02843041,97.38973236
1.38E+02,1.29E+02,131.6733398,73,75.75369283,73.64729805,138.5414124
1.82E+02,1.75E+02,185.27388,96,99.63916152,99.72894298,183.1956177
2.10E+02,1.90E+02,217.9612122,140,137.3857873,139.1399278,195.1578979
2.08E+02,1.84E+02,194.0050354,184,187.9904128,194.8706854,188.0032196
1.52E+02,1.21E+02,118.1713638,218,210.7062966,196.5386799,114.5616302
1.22E+02,9.92E+01,97.07154083,205,212.4988259,218.0396745,91.21250153
8.70E+01,7.72E+01,69.48579407,142.5,144.1735674,144.6407438,70.33406067
6.20E+01,6.22E+01,54.27389908,132,124.2570065,116.0812193,63.7506485
5.20E+01,5.57E+01,53.365345,86,79.87862464,83.18363383,54.31579971
5.20E+01,6.48E+01,55.52142715,72,76.99216968,69.21396915,71.31487274
5.90E+01,8.16E+01,72.10699463,74,54.53218109,52.84834459,82.50289154
9.60E+01,1.10E+02,114.5019226,57,64.07398763,62.04415198,117.8338089
1.28E+02,1.48E+02,154.8053894,66,73.05547328,69.02478161,139.7604675
1.41E+02,1.60E+02,165.5692139,96,102.0558108,105.1721462,143.8377533
1.67E+02,2.00E+02,204.950119,126,132.3031455,137.17827,189.1491089
2.06E+02,2.33E+02,237.6719513,156,150.1599149,151.0247736,241.548645
2.27E+02,2.34E+02,240.8054504,169,173.0073476,177.9031977,237.1501617
2.46E+02,2.56E+02,254.5028687,205,214.9613193,218.5042092,256.5126648
2.30E+02,2.27E+02,226.3463745,218,213.6982568,215.6641097,228.0623016
2.39E+02,2.44E+02,246.7224884,253,232.2207183,235.4205781,242.471405
2.38E+02,2.29E+02,228.5876312,218,206.9106053,218.4056168,224.6831665
2.50E+02,2.33E+02,238.1637268,235,207.7147755,226.2016385,234.6745148
2.61E+02,2.48E+02,252.07547,235,207.7147755,225.2638549,246.166687
2.83E+02,2.80E+02,284.5482788,240.5,221.4777056,235.4619657,278.3660278
2.73E+02,2.87E+02,296.6682129,240.5,222.26146,246.9415484,281.7441406
2.81E+02,3.08E+02,312.0125122,280,280.6602641,295.3966751,303.2302246
2.18E+02,2.11E+02,198.9781799,280,280.6602641,280.3916456,208.9542542
2.22E+02,2.17E+02,217.743103,280,279.9181147,284.7787822,204.986969
2.06E+02,2.04E+02,196.6660309,218,216.7283206,229.5349756,209.4980774
3.04E+02,3.22E+02,332.9019165,218,205.3099576,210.578112,306.8421326
2.99E+02,2.79E+02,306.5984497,205,217.3281513,217.5316976,284.6048584
2.84E+02,3.07E+02,263.7059021,297,300.5617442,306.2751957,287.5352783
2.66E+02,2.47E+02,258.0205078,283,287.3756854,307.4181388,242.5535126
2.56E+02,2.18E+02,212.3252869,280,280.6602641,286.5148045,198.9471893
7.90E+01,1.89E+01,10.47805786,263,259.8734858,249.7507707,29.93643951
3.80E+01,1.96E+01,33.97607422,253,241.3684405,245.5853649,34.86445618
2.20E+01,2.14E+01,18.01305389,59,69.70584894,71.93641873,21.47850037
1.50E+01,1.66E+01,14.132164,32,34.93160619,34.55632604,11.81356049
2.10E+01,1.96E+01,21.34160614,22,20.91771371,21.24992463,18.11411285
1.80E+01,1.94E+01,18.57266998,16,15.2740677,16.21465466,18.89073181
1.90E+01,2.20E+01,18.33607483,19,19.58331581,19.49074192,20.67627716
1.60E+01,2.17E+01,17.81040955,17,16.67189026,17.87245666,19.32225037
1.70E+01,1.82E+01,14.43217468,19,18.41401167,18.48320323,17.35421753
1.50E+01,1.66E+01,14.64258575,16,15.2740677,17.08693225,16.53694153
2.40E+01,2.25E+01,20.31510925,17,16.67189026,18.3553393,22.23590088
1.20E+01,1.56E+01,13.60985565,16,15.2740677,17.53714003,16.67900848
1.90E+01,1.93E+01,17.19025421,23,23.04547713,23.12583119,18.90196228
1.30E+01,1.54E+01,13.32410431,12,13.59068206,16.41517113,15.45132446
1.20E+01,1.45E+01,12.86546326,19,18.65014053,20.67643878,15.00052643
1.30E+01,1.52E+01,13.77510834,14,14.07228209,17.14763029,16.08446503
1.20E+01,1.43E+01,12.69389343,12,13.59068206,16.53046645,15.79244232
1.30E+01,1.55E+01,13.96109009,14,14.12569925,17.30379104,15.95578003
1.10E+01,1.44E+01,13.06983948,12,13.64409922,16.30038023,15.36399078
1.10E+01,2.07E+01,18.54826355,14,14.12569925,16.81118442,24.73321533
9.00E+00,1.82E+01,13.07488251,12,13.46857497,15.51368628,23.05793762
1.10E+01,2.17E+01,14.745224,12,26.29370649,18.40299719,12.50580597
1.70E+01,2.28E+01,12.24365234,15,25.10874389,16.2052502,24.49092865
1.90E+01,1.81E+01,15.08281708,12,23.79698782,16.02625128,20.07219696
1.90E+01,1.81E+01,18.25805664,17,22.04981994,21.23020781,17.63599396
1.60E+01,1.68E+01,15.91217804,19,20.03154683,22.40281474,18.62518311
1.40E+01,1.52E+01,14.02915192,19,18.41401167,21.15087417,15.37496948
1.50E+01,1.76E+01,16.1003952,16,15.2740677,18.591069,16.30014801
1.50E+01,2.02E+01,17.98784637,14,13.83615323,16.75071202,18.78329468
8.00E+00,1.47E+01,11.93003082,16,15.2740677,17.11507807,15.09082794
1.30E+01,1.70E+01,14.73233795,16,15.2740677,16.99624487,17.99044037
1.60E+01,1.97E+01,17.33015442,11,11.65253568,13.45081434,21.07213593
2.70E+01,4.08E+01,37.7225914,14,13.83615323,16.45377285,39.23020172
4.70E+01,6.70E+01,61.52585983,16,15.2740677,18.16530976,62.45624924
5.40E+01,7.66E+01,73.41621399,35,38.74627727,34.96732169,71.28962708
6.20E+01,7.69E+01,75.35918427,52,61.30587457,56.88324713,79.03898621
6.60E+01,7.54E+01,73.54825592,60,69.68728729,63.69379114,83.80461884
7.20E+01,7.74E+01,72.89910889,66,73.5167427,71.88038407,73.1105957
8.10E+01,8.54E+01,83.92674255,73,81.39938014,76.21249483,65.29190063
1.38E+02,1.35E+02,138.5608215,80,86.76934953,82.97710119,138.6638184
1.21E+02,1.06E+02,111.6738968,86,90.52890749,79.6346486,109.0292282
7.80E+01,5.68E+01,63.70006561,140,138.2167901,130.675161,64.11817169
7.80E+01,6.69E+01,70.95294952,126,112.9239917,114.6720599,64.82201385
6.30E+01,5.08E+01,50.46213531,82,71.86235298,74.3198427,58.53731537
4.50E+01,3.98E+01,38.88780975,82,71.07111686,74.1201325,44.78468323
3.90E+01,4.00E+01,38.4458847,62,59.02459376,58.65269171,41.72867203
4.00E+01,4.23E+01,41.12117386,43,42.57350339,42.6515103,42.46491623
4.20E+01,4.33E+01,41.23155212,32,37.72524252,36.63209846,43.24300385
4.10E+01,4.00E+01,37.12596893,32,37.72524252,36.13666728,39.35009766
5.30E+01,5.94E+01,58.87368393,41,39.51813089,35.82612871,66.0370636
5.20E+01,6.94E+01,66.77457428,41,38.84481737,33.3665001,67.03270721
6.10E+01,8.06E+01,79.70217896,57,63.86760199,60.70005615,71.29211426
5.90E+01,7.56E+01,76.60075378,57,60.84844402,58.93797639,66.59715271
5.30E+01,6.80E+01,69.07017517,66,67.71474417,66.8676917,62.44015884
5.90E+01,7.26E+01,72.25704956,66,65.35624737,64.06539543,69.63499451
6.30E+01,8.19E+01,80.4369812,57,63.45624689,61.77105427,80.23473358
8.60E+01,1.18E+02,122.2247009,66,66.09219071,67.07963835,119.3949432
1.06E+02,1.36E+02,143.1230164,73,73.93256378,70.71005554,139.8955078
1.36E+02,1.68E+02,173.7071075,92,93.60568569,96.31179287,176.0823975
1.58E+02,1.73E+02,178.1828766,112,116.573412,117.3043944,187.637085
1.89E+02,1.96E+02,185.0631714,136,147.8997718,148.0854275,196.7939301
2.03E+02,2.00E+02,194.3486938,165,170.7001468,169.7234856,194.5951843
2.21E+02,2.14E+02,214.4235382,195,190.7423097,202.313287,191.2175751
2.57E+02,2.49E+02,243.4719238,205,217.3649874,214.0082418,239.6876526
3.33E+02,3.13E+02,321.7203674,218,218.7344659,231.4197809,319.3670654
3.71E+02,3.39E+02,352.382782,263,262.6737982,266.1351129,359.5821838
3.54E+02,2.99E+02,312.0455322,333,336.1155746,335.7715924,307.6636658
2.73E+02,2.38E+02,215.0223083,397.5,369.6132512,364.1242826,239.6885986
2.55E+02,2.42E+02,227.3038025,350,336.2955777,329.4287055,220.781189
1.65E+02,1.52E+02,143.8904724,280,280.6602641,274.2204093,130.5932465
1.98E+02,1.96E+02,180.3549805,263,262.6737982,259.956844,206.5748901
2.75E+02,2.69E+02,270.0445251,159,160.8464398,157.2849889,256.3346558
3.20E+02,3.07E+02,316.7104797,206,204.9069053,206.7499841,304.9979553
2.84E+02,2.48E+02,284.2658081,280,279.2227054,287.4827241,276.6072083
3.46E+02,3.53E+02,370.8728638,319,318.7345079,327.1441959,367.9989319
3.11E+02,2.90E+02,300.3013306,280,278.665448,294.3492744,286.2084045
3.72E+02,3.66E+02,353.1650085,333,339.4524461,353.63972,377.9334106
3.99E+02,3.60E+02,318.5739746,297,305.6251555,325.050622,401.2216492
3.70E+02,3.62E+02,359.2051697,397.5,366.0167767,384.2691967,368.6851807
3.27E+02,3.51E+02,346.0938721,397.5,381.3739781,405.2463209,337.60849
3.46E+02,3.78E+02,364.9559326,397.5,369.2752388,385.5951198,386.4022217
3.51E+02,3.84E+02,392.4772644,333,334.9565993,334.0788342,390.5611877
3.62E+02,3.56E+02,387.5712891,333,342.0633561,341.3008126,326.1220703
3.94E+02,3.98E+02,383.7682495,350,360.1742879,345.3479092,383.1105042
4.09E+02,3.75E+02,385.7261353,350,341.0489955,370.283793,375.1495056
3.84E+02,3.51E+02,360.3314209,397.5,385.780945,382.114884,349.6774597
